GPA,Semester_GPA,CGPA,Stress_Index,Attendance_Rate,Study_Hours_per_Day,Assignment_Delay_Days,Part_Time_Job,Dropout
3.2,2.89,2.86,6.8,76.3,5.23,1,1,0
2.93,3.38,3.33,3.8,82.0,2.72,0,0,0
1.22,1.05,1.05,5.0,88.2,4.91,2,0,0
2.7,2.67,2.67,8.8,89.2,1.84,1,1,1
2.49,3.1,3.08,5.5,78.1,2.88,0,0,0
1.88,2.2,2.24,6.1,86.7,4.45,2,0,1
1.74,1.55,1.55,6.5,85.4,3.59,1,0,1
0.96,0.94,0.88,7.3,66.5,5.22,4,1,1
1.29,1.61,1.52,5.7,73.6,4.32,0,0,0
1.37,1.52,1.52,6.8,78.4,3.09,4,0,1
2.24,2.21,2.28,6.5,81.6,6.25,3,1,1
1.89,1.9,1.89,6.0,82.6,4.81,1,1,0
3.59,3.37,3.36,4.2,92.1,3.8,1,1,1
2.51,2.41,2.41,8.0,74.1,4.41,1,0,0
2.62,2.35,2.32,4.4,96.1,3.29,3,0,0
0.77,1.02,0.96,6.2,83.0,4.54,0,0,1
3.38,2.88,2.88,6.7,92.4,4.42,1,0,0
2.06,1.56,1.56,5.0,72.9,4.96,2,1,1
3.04,2.55,2.55,2.9,68.1,4.53,3,1,1
1.63,1.06,1.09,7.2,65.3,3.58,3,0,0
1.04,0.51,0.53,6.1,72.3,2.99,2,1,0
2.42,2.9,2.9,5.5,72.4,2.66,1,1,1
0.42,0.83,0.75,6.6,86.8,1.97,2,1,1
3.98,3.8,3.82,5.1,89.6,4.83,1,0,0
1.61,1.75,1.81,6.4,68.9,4.63,2,1,1
2.34,2.42,2.47,4.6,98.1,4.61,1,1,0
1.84,1.94,1.94,5.1,72.9,2.24,1,0,1
1.5,1.44,1.49,4.5,87.4,3.75,1,1,0
2.08,2.1,2.1,5.8,70.7,5.27,2,1,0
4.0,3.69,3.65,5.2,94.2,0.8,0,1,0
1.38,1.44,1.46,5.3,77.9,5.5,1,0,1
0.21,0.57,0.62,5.1,83.1,7.06,0,0,1
1.03,1.43,1.43,5.8,88.8,3.99,2,0,1
3.63,3.68,3.67,3.7,86.7,3.96,3,1,1
1.46,1.46,1.52,7.0,80.8,3.32,1,1,1
2.89,3.15,3.19,6.0,89.2,5.58,3,1,1
0.77,0.67,0.73,8.0,80.9,3.88,0,1,1
0.64,0.16,0.2,7.8,79.1,5.42,1,1,1
0.77,0.67,0.63,7.3,70.7,4.14,4,0,0
1.13,1.09,1.08,4.3,69.9,5.32,2,1,1
2.09,1.76,1.75,8.2,93.0,5.42,1,1,0
2.41,2.69,2.69,3.4,77.7,3.32,0,1,0
4.0,3.87,3.91,6.2,91.5,5.83,2,1,0
3.31,3.48,3.56,6.9,85.0,4.49,0,1,0
1.58,1.26,1.33,5.1,88.0,2.72,3,1,0
2.24,2.2,2.2,7.2,74.7,4.91,2,0,1
1.15,1.1,0.99,8.7,80.2,5.62,0,0,0
0.0,0.0,0.0,7.1,65.6,4.09,2,0,1
1.3,1.73,1.79,8.8,73.2,4.03,1,0,1
0.68,0.68,0.7,4.2,65.6,2.28,6,1,0
2.56,2.42,2.45,2.6,70.0,4.03,1,0,0
1.86,2.15,2.15,4.2,82.3,3.78,1,0,0
1.98,1.53,1.55,3.6,80.5,4.09,1,1,0
2.66,2.96,3.03,6.6,83.0,5.32,1,1,1
2.53,2.56,2.5,9.1,70.9,3.44,3,0,0
2.3,2.25,2.31,3.4,71.6,1.18,1,0,0
0.23,0.19,0.08,5.4,78.2,3.14,0,1,1
0.8,0.76,0.77,9.2,73.5,2.87,1,0,1
1.19,1.15,1.1,7.3,84.6,2.48,0,0,1
0.68,0.43,0.43,4.9,98.2,1.51,0,1,0
2.09,2.07,2.07,6.6,72.7,4.8,1,0,0
2.72,2.69,2.69,2.7,69.3,3.1,3,1,1
2.01,1.44,1.44,8.2,83.8,4.15,4,0,0
1.76,1.89,1.91,4.6,70.0,3.89,1,0,1
1.87,2.3,2.31,5.6,68.0,5.14,1,1,1
0.37,0.78,0.78,7.1,66.7,3.18,0,0,1
2.63,2.57,2.59,2.0,88.0,3.94,2,0,0
3.84,3.69,3.7,4.7,77.9,4.6,3,1,0
3.18,3.75,3.75,5.1,86.0,4.67,2,1,0
2.72,2.65,2.62,5.0,65.4,4.24,2,1,1
1.34,1.65,1.72,3.3,74.9,3.46,2,1,1
1.64,1.51,1.54,8.3,72.8,2.77,3,0,1
1.57,1.82,1.86,7.9,70.7,2.48,1,0,1
3.38,3.43,3.43,8.2,89.0,4.39,2,0,0
1.95,2.01,1.98,6.1,81.2,3.37,4,0,0
0.42,0.81,0.81,8.0,77.5,3.01,2,1,1
1.37,1.2,1.15,6.1,79.9,2.06,1,0,0
1.71,2.19,2.25,5.5,80.7,4.44,2,0,1
3.44,3.19,3.26,7.1,92.8,4.44,3,0,0
0.17,0.0,0.1,8.1,86.4,2.02,0,0,1
3.18,3.37,3.35,5.3,71.1,3.64,2,1,0
4.0,4.0,4.0,4.2,82.7,5.38,4,1,0
0.24,0.0,0.0,9.0,64.0,3.16,0,0,1
1.45,1.19,1.21,8.5,73.0,2.17,1,0,1
3.14,3.1,3.14,8.4,87.9,2.72,1,0,1
0.32,0.08,0.1,8.4,68.5,2.04,3,0,1
1.05,1.24,1.24,7.8,94.9,5.06,2,0,1
2.92,3.79,3.86,5.5,86.8,3.78,2,0,0
1.79,1.56,1.53,4.9,75.8,2.86,2,0,0
1.82,1.97,2.03,5.4,66.2,5.05,1,0,1
0.19,0.14,0.14,4.9,86.5,4.1,1,0,0
3.34,3.37,3.3,5.7,86.3,4.59,5,1,1
1.83,1.61,1.69,3.1,85.1,0.59,2,0,0
2.14,2.41,2.41,5.1,86.3,3.67,2,0,0
1.07,0.65,0.7,7.0,72.8,5.69,1,1,1
1.51,1.86,1.86,7.2,80.3,2.34,2,1,0
0.58,0.48,0.48,4.6,70.4,0.5,1,1,1
0.49,0.67,0.71,6.4,67.4,3.59,5,1,1
1.81,1.78,1.77,10.0,83.2,5.3,3,1,1
2.27,2.18,2.21,6.1,66.0,1.81,4,0,1
1.87,2.01,2.09,6.5,77.7,4.9,0,0,1
2.09,2.54,2.52,4.7,85.0,4.62,3,1,1
1.13,1.07,1.02,6.0,77.0,2.85,1,0,0
2.51,2.45,2.5,7.1,82.5,4.6,1,0,1
1.2,0.96,0.98,5.7,88.0,4.61,5,0,0
1.06,1.12,1.09,2.2,65.1,4.48,1,0,1
3.23,3.2,3.18,5.9,74.9,4.08,1,0,0
1.9,1.83,1.82,6.3,67.2,3.54,3,0,0
3.57,3.98,3.86,3.4,86.8,3.41,2,1,0
4.0,4.0,4.0,6.7,100.0,3.74,1,1,0
0.0,0.0,0.0,5.3,79.2,4.64,2,0,1
1.87,1.27,1.27,7.6,79.1,0.5,0,0,0
2.38,2.53,2.53,5.4,78.0,5.13,2,0,1
0.89,0.71,0.71,6.9,86.9,0.66,4,0,1
1.35,1.34,1.28,6.0,83.6,2.57,1,1,1
2.88,2.81,2.81,5.1,84.4,6.06,0,1,0
1.61,1.49,1.52,5.5,85.0,6.07,2,0,1
2.29,2.46,2.48,4.7,84.0,7.05,2,0,0
1.15,1.19,1.22,8.2,78.4,3.19,1,1,1
3.55,3.45,3.48,8.9,80.0,4.09,1,1,1
1.4,1.2,1.2,6.8,84.4,4.52,3,0,1
2.63,2.57,2.53,4.9,70.2,4.69,5,1,0
2.44,2.19,2.19,4.9,82.0,3.58,2,1,0
1.18,1.72,1.67,6.4,72.3,3.51,2,1,1
3.53,3.2,3.25,4.0,82.8,3.81,2,1,0
1.3,1.75,1.76,6.1,91.7,1.73,3,0,1
1.6,1.64,1.68,6.0,71.9,4.23,1,1,1
1.71,1.64,1.69,7.6,77.7,4.56,5,0,1
3.43,3.71,3.64,8.0,78.8,3.29,2,1,0
3.12,2.79,2.8,5.1,93.8,2.0,4,0,0
2.11,2.58,2.53,5.3,68.2,6.01,2,0,1
4.0,3.9,3.86,4.2,77.3,3.33,3,0,0
3.61,3.44,3.44,4.7,76.5,5.78,2,1,0
0.4,0.44,0.34,6.9,98.0,4.41,2,1,1
1.86,1.78,1.86,4.9,85.8,1.3,1,0,0
2.74,3.02,3.08,5.1,76.2,4.0,3,1,0
2.72,2.63,2.6,6.0,87.8,2.07,0,1,0
0.0,0.13,0.13,8.1,74.2,1.62,0,0,1
3.16,3.44,3.4,6.3,70.0,4.31,3,0,0
1.75,1.95,1.99,6.4,88.1,3.87,5,1,1
3.48,3.46,3.46,5.6,78.9,4.69,1,0,1
4.0,3.86,3.91,5.4,80.2,3.35,1,0,0
3.09,3.09,3.09,6.7,75.2,2.87,3,0,1
1.97,2.08,2.04,3.3,96.6,4.02,1,0,0
2.54,2.28,2.31,4.3,74.6,2.17,3,0,0
3.5,3.53,3.57,3.7,75.4,3.25,3,0,0
1.71,2.08,2.06,5.4,77.3,3.58,3,1,0
1.77,1.76,1.76,9.0,81.0,2.89,1,0,1
2.05,2.01,2.06,3.7,75.0,4.04,2,0,1
0.1,0.26,0.26,5.6,76.1,1.45,1,0,1
2.71,2.99,2.99,4.7,85.5,5.61,0,0,0
2.45,2.15,2.17,4.7,72.0,2.57,2,0,1
1.46,1.51,1.51,1.9,74.1,5.65,2,1,1
3.24,3.71,3.73,3.1,87.7,4.74,1,1,0
2.15,2.25,2.22,6.7,82.4,4.76,4,1,0
1.85,2.11,2.11,7.0,78.0,3.4,2,0,0
3.62,3.39,3.39,3.9,89.7,5.41,0,1,0
1.8,1.46,1.46,4.9,67.2,2.73,1,1,1
2.68,2.55,2.55,4.7,80.3,1.26,2,0,0
1.53,1.48,1.48,6.0,87.8,3.39,3,0,1
3.2,3.64,3.65,4.9,81.6,4.99,0,0,0
2.97,3.37,3.38,6.8,88.6,2.11,3,1,0
1.33,1.17,1.17,3.9,74.2,4.39,4,0,1
0.0,0.0,0.0,10.0,71.5,1.59,1,1,1
1.32,1.0,1.02,2.5,76.3,3.8,2,0,1
0.75,0.29,0.25,2.5,78.9,1.05,3,1,0
0.15,0.44,0.45,5.4,80.3,2.61,0,0,1
0.94,0.33,0.33,8.2,77.5,5.01,1,0,1
1.56,1.5,1.5,6.6,78.0,3.8,1,0,1
1.9,1.46,1.46,7.9,81.9,8.98,1,1,1
0.0,0.13,0.13,5.7,82.4,2.63,2,0,1
0.89,0.89,0.89,6.7,89.2,3.54,3,1,1
2.18,2.58,2.58,6.7,62.5,4.43,0,1,0
2.08,1.88,1.88,4.9,83.6,4.02,0,0,1
2.32,2.1,2.13,6.5,87.3,6.37,7,1,0
2.43,2.95,3.02,1.6,92.8,2.57,0,1,0
2.42,2.66,2.59,1.9,81.1,2.37,2,0,0
0.0,0.0,0.0,5.2,75.1,4.88,0,1,1
2.17,2.25,2.31,5.6,76.9,4.14,2,0,1
1.6,1.95,1.9,7.6,84.5,3.36,1,0,1
2.19,2.56,2.64,5.0,88.9,5.23,2,0,1
1.53,1.57,1.54,6.3,82.2,4.17,4,0,1
1.72,1.4,1.33,6.5,75.7,6.55,1,1,1
3.53,3.38,3.35,3.6,86.4,3.85,2,0,0
1.37,1.66,1.66,5.9,94.8,4.78,2,0,1
0.34,0.72,0.75,7.5,77.7,1.99,4,1,1
2.15,2.62,2.58,6.6,83.9,3.94,2,0,1
2.65,2.55,2.55,8.0,78.5,2.99,4,1,1
1.48,1.87,1.89,4.8,75.1,3.7,2,1,1
1.02,0.69,0.74,6.5,82.8,4.16,2,1,0
0.09,0.0,0.04,6.3,77.6,3.97,1,1,0
1.57,1.39,1.41,6.3,82.2,3.55,0,0,1
1.57,1.5,1.54,3.2,81.9,3.93,1,0,0
3.68,3.81,3.81,5.8,75.8,3.2,2,0,0
1.37,1.84,1.82,3.4,79.3,3.36,1,0,1
2.72,3.13,3.1,6.6,65.8,2.38,3,0,0
1.54,1.68,1.62,6.8,80.4,5.68,4,0,1
2.01,2.61,2.67,5.8,74.8,4.42,1,0,0
0.96,1.44,1.46,7.8,78.3,1.35,2,1,1
2.5,2.5,2.45,6.2,87.7,4.76,2,0,0
1.98,2.08,2.13,4.6,87.9,4.08,2,0,0
0.0,0.56,0.57,5.9,75.8,3.63,3,0,1
3.66,3.43,3.35,4.3,69.2,4.46,3,0,0
1.51,2.02,1.93,3.3,78.1,3.71,1,1,1
0.37,0.4,0.48,5.8,84.5,1.58,2,0,0
2.03,2.61,2.63,6.1,99.6,2.96,2,1,0
0.38,0.2,0.26,7.5,77.4,3.58,3,0,0
2.19,1.93,1.96,6.1,77.7,3.99,1,0,1
2.4,2.67,2.66,4.5,80.0,4.59,1,1,0
2.14,1.88,1.85,6.7,73.7,7.07,2,0,0
1.66,2.03,2.05,3.6,83.4,3.89,2,0,0
0.0,0.07,0.11,7.2,75.1,3.95,0,0,1
3.1,3.26,3.26,4.8,83.9,4.03,1,0,0
1.77,1.92,1.96,5.9,77.0,3.23,0,0,0
2.11,2.43,2.42,4.1,78.4,3.83,2,1,1
1.34,1.08,1.08,7.9,69.0,2.19,2,0,0
1.73,2.11,2.11,6.0,86.6,5.64,2,0,1
4.0,4.0,4.0,7.1,76.0,4.7,0,0,1
3.76,3.44,3.37,3.3,75.2,4.93,2,1,0
4.0,3.89,3.96,5.5,92.5,5.31,1,1,1
1.33,1.71,1.76,8.1,77.0,2.81,1,0,1
2.29,2.75,2.75,7.4,72.9,5.83,3,0,1
3.02,2.88,2.9,6.1,86.4,5.32,0,0,0
4.0,3.56,3.59,4.6,96.9,4.17,2,1,0
2.23,1.87,1.93,2.8,72.6,2.74,2,1,0
2.33,2.39,2.39,5.7,80.2,1.54,1,1,1
1.4,0.83,0.83,4.6,82.1,2.18,1,0,1
1.61,1.65,1.63,5.8,69.3,5.09,0,0,0
2.06,1.81,1.83,8.6,89.8,4.96,0,1,1
0.52,0.07,0.04,8.4,72.4,4.26,4,1,1
4.0,4.0,3.98,4.0,85.2,6.99,1,0,0
2.7,2.7,2.7,7.0,75.8,1.62,5,1,1
1.52,1.35,1.35,7.6,82.4,5.76,0,0,1
0.83,0.5,0.54,5.0,92.4,3.95,2,0,1
0.0,0.0,0.0,7.8,68.9,4.61,2,0,1
1.61,2.0,1.95,8.2,75.2,2.68,2,0,0
3.07,3.08,3.04,3.5,80.9,4.46,2,0,0
1.1,1.08,1.16,7.5,82.5,5.09,3,1,1
2.1,2.45,2.49,5.5,74.4,3.93,1,1,1
1.84,1.7,1.7,5.5,84.0,3.42,2,0,0
0.2,0.0,0.0,6.4,69.7,3.93,1,0,1
2.0,1.91,1.91,5.3,78.4,5.16,4,0,1
3.29,3.45,3.45,4.1,65.4,3.62,5,1,1
2.01,2.5,2.48,4.3,81.7,3.11,5,0,0
0.0,0.08,0.03,9.1,76.9,4.88,1,0,1
1.22,1.54,1.54,7.3,70.3,5.63,4,0,1
0.0,0.0,0.0,7.1,72.1,5.85,3,1,1
1.51,1.42,1.51,5.2,85.8,2.25,1,0,0
0.75,0.5,0.5,8.2,76.8,5.01,2,0,1
0.0,0.0,0.0,8.5,67.5,3.57,1,0,1
1.96,2.11,2.17,6.4,82.5,5.16,2,0,0
0.63,0.96,0.92,5.6,74.3,4.33,2,0,1
2.03,1.44,1.39,10.0,82.5,3.99,0,1,1
2.38,2.13,2.13,5.2,78.2,4.73,0,1,0
2.06,2.21,2.13,6.9,72.2,4.54,2,1,1
3.13,3.41,3.43,7.4,72.1,5.82,3,1,1
2.79,3.09,3.09,5.3,82.2,4.45,0,1,0
2.04,2.07,2.08,2.8,68.5,3.26,3,0,0
0.55,1.0,1.0,7.6,73.0,1.67,2,0,1
3.93,3.98,3.98,2.9,83.6,5.35,0,0,0
2.04,1.75,1.75,9.2,84.6,6.51,1,1,1
2.14,2.09,2.09,2.9,80.1,4.86,2,0,0
1.99,1.6,1.52,5.3,79.7,3.83,3,1,1
3.04,2.69,2.71,5.7,89.7,4.1,2,0,0
1.16,1.42,1.42,8.8,85.7,4.51,2,1,1
3.0,3.45,3.53,6.2,75.6,4.17,1,0,0
3.68,3.45,3.35,5.4,66.4,7.41,3,0,1
2.19,2.33,2.33,4.8,76.7,5.46,1,0,0
2.36,2.24,2.32,6.2,82.8,4.78,0,0,0
1.05,1.0,1.02,4.6,66.3,0.96,2,1,0
1.87,2.28,2.3,5.0,86.7,1.78,1,1,1
0.87,0.89,0.92,6.2,78.7,3.3,2,0,1
1.72,1.98,1.92,7.0,76.3,5.16,5,1,1
0.89,1.23,1.22,6.2,82.8,2.44,4,0,1
1.79,1.55,1.52,5.8,72.6,4.05,0,1,1
2.21,2.63,2.61,5.9,71.3,5.39,1,1,0
0.0,0.16,0.23,8.2,74.0,3.09,3,0,1
3.41,3.57,3.57,5.9,94.9,3.0,2,0,0
2.63,2.57,2.57,4.7,74.1,4.0,3,1,0
1.04,0.36,0.39,5.5,82.6,2.24,3,1,1
2.24,2.31,2.32,4.5,78.1,1.23,0,0,0
1.28,1.74,1.76,5.0,92.4,1.35,2,0,1
3.2,3.1,3.14,2.5,84.1,3.47,1,1,0
1.92,1.86,1.86,6.5,66.5,4.74,0,1,0
2.29,2.59,2.59,4.4,97.5,2.85,2,1,0
1.05,1.2,1.18,6.0,76.3,4.11,2,0,0
3.1,2.88,2.88,5.5,88.8,3.79,2,0,0
2.29,2.21,2.22,5.8,96.3,2.59,0,1,0
0.0,0.26,0.27,7.6,77.4,3.57,1,0,1
1.97,1.87,1.87,6.1,80.6,3.26,2,1,1
3.63,4.0,3.94,4.5,93.7,8.47,1,1,0
1.45,1.92,1.92,5.9,94.4,4.06,1,0,0
2.88,2.73,2.66,8.5,98.5,2.1,0,1,1
1.19,1.85,1.83,7.6,94.5,2.8,2,0,1
2.63,3.01,2.91,5.5,76.6,6.38,0,1,0
2.48,2.34,2.39,8.6,98.0,3.32,0,1,0
1.28,0.82,0.79,7.0,75.0,5.28,1,0,1
0.09,0.31,0.31,4.4,76.5,2.66,3,1,1
1.71,1.74,1.72,5.7,80.2,2.66,0,0,0
2.6,2.59,2.63,8.3,73.8,3.62,2,0,1
4.0,3.79,3.82,2.6,71.4,3.26,1,1,0
3.35,2.81,2.81,3.2,87.4,1.29,1,1,0
1.9,1.86,1.83,3.9,73.0,2.73,3,0,1
0.0,0.0,0.05,7.0,71.4,3.21,0,0,1
3.16,3.2,3.2,6.9,85.7,5.79,0,0,0
0.37,0.0,0.0,7.6,78.7,4.25,2,1,1
1.94,1.52,1.52,9.1,83.5,4.47,5,0,1
2.4,2.39,2.36,6.0,73.0,4.18,0,0,1
3.33,3.9,3.87,2.7,82.6,7.32,3,0,0
4.0,3.74,3.7,3.5,86.2,5.05,0,0,0
2.49,2.47,2.48,3.7,88.9,2.61,1,0,0
1.75,1.86,1.83,5.2,79.7,3.83,1,0,0
0.02,0.0,0.0,3.1,74.0,2.44,2,1,1
1.01,1.46,1.46,6.4,88.2,3.25,0,1,1
0.0,0.36,0.36,10.0,76.8,4.09,2,0,1
0.42,0.21,0.21,8.0,79.8,4.79,0,1,0
2.57,2.98,2.95,4.0,80.3,5.1,3,0,1
0.89,0.91,0.8,5.6,87.0,3.57,1,1,0
3.47,3.6,3.62,3.8,76.9,5.35,4,0,0
0.72,0.61,0.6,6.7,83.2,3.51,0,0,1
3.06,3.67,3.67,6.4,85.6,5.11,0,0,0
2.91,2.87,2.92,5.0,79.7,3.76,0,1,0
3.53,2.99,2.99,3.6,90.6,1.8,2,0,0
0.47,0.73,0.71,6.6,86.6,4.78,1,1,1
1.23,1.15,1.15,8.1,66.1,2.93,2,0,0
1.29,1.07,1.05,4.8,72.2,5.67,1,0,1
2.35,2.04,2.13,5.4,87.6,1.78,6,0,1
1.32,1.1,1.15,4.2,73.2,3.11,2,1,0
2.26,2.69,2.62,4.4,81.7,3.98,0,0,0
0.74,1.0,0.96,7.0,89.4,4.3,2,0,1
1.98,1.65,1.61,6.0,77.0,4.23,2,1,0
0.0,0.0,0.05,5.8,71.6,3.65,2,0,1
1.48,1.59,1.65,5.0,81.4,3.64,3,0,1
1.31,0.82,0.78,10.0,78.6,5.47,2,0,0
2.84,3.57,3.57,6.8,79.0,5.93,1,0,0
1.35,1.54,1.53,8.5,67.6,3.81,2,0,1
2.94,2.97,3.02,3.2,82.4,2.79,3,1,0
2.76,3.25,3.14,6.6,82.7,8.3,2,0,0
2.7,2.65,2.62,5.9,76.3,4.61,1,1,0
2.41,2.52,2.54,6.9,87.5,3.88,1,1,1
4.0,4.0,3.98,4.1,69.9,6.03,1,0,0
2.56,2.71,2.68,3.8,73.0,4.73,2,1,0
1.79,1.81,1.76,5.4,74.7,2.86,1,1,0
2.17,1.8,1.8,5.8,73.7,1.34,3,0,0
0.46,0.18,0.18,5.9,82.0,1.5,0,1,1
0.64,0.48,0.45,6.9,74.5,3.46,3,1,1
3.03,3.24,3.29,5.0,89.3,2.44,2,1,1
1.68,1.22,1.26,6.9,84.1,4.55,4,0,1
1.12,0.63,0.7,7.7,79.9,2.68,1,1,1
1.31,1.03,1.03,7.2,74.8,4.68,0,1,1
0.42,0.57,0.57,7.4,78.8,2.79,2,0,1
0.12,0.0,0.0,6.7,77.6,4.29,1,0,1
3.4,2.71,2.69,2.5,73.0,3.17,2,1,0
1.01,0.8,0.8,5.9,81.2,4.13,1,1,0
2.84,3.36,3.3,2.1,88.5,4.2,3,1,0
2.52,2.77,2.77,5.5,86.4,3.11,3,0,0
2.73,2.41,2.35,3.5,90.3,4.2,1,0,0
3.79,3.78,3.78,6.0,81.9,5.71,1,0,0
2.7,2.18,2.18,4.0,86.2,3.13,0,1,0
1.71,1.45,1.43,9.6,90.6,4.23,0,0,1
2.25,2.46,2.46,5.4,78.8,3.52,3,1,0
0.39,0.2,0.18,8.4,68.2,4.73,1,1,1
0.99,0.37,0.32,6.7,81.0,3.06,3,0,0
1.33,1.37,1.39,6.0,85.6,3.52,1,0,0
1.3,1.78,1.77,5.8,69.8,3.95,4,1,1
2.62,3.07,3.17,4.5,74.3,5.02,2,0,1
0.78,0.77,0.84,4.8,86.7,3.39,2,0,1
4.0,3.77,3.8,1.6,88.7,2.99,1,1,0
0.6,0.34,0.34,7.0,87.7,3.07,1,0,1
2.25,1.94,1.92,4.5,79.1,3.77,0,0,0
1.71,1.81,1.8,5.8,78.4,5.68,3,1,1
2.98,2.93,2.93,1.7,92.4,1.11,2,0,0
2.01,2.33,2.41,6.3,86.1,4.15,2,0,0
3.0,3.13,3.23,7.0,95.6,4.7,1,0,0
1.18,0.94,0.9,7.7,77.1,4.32,2,1,1
0.12,0.37,0.32,5.6,74.7,4.02,3,1,1
2.06,2.39,2.44,3.7,73.8,3.87,2,1,1
1.09,0.78,0.8,8.2,88.6,5.17,3,0,1
3.13,3.34,3.4,4.1,93.4,3.93,2,0,0
1.6,1.52,1.52,7.4,83.4,2.31,2,1,0
2.08,2.3,2.27,3.1,82.4,2.96,1,0,0
0.51,0.59,0.63,8.4,76.9,2.88,3,0,1
2.48,2.39,2.32,5.0,69.4,3.79,1,0,0
3.53,3.56,3.57,5.7,81.4,4.18,1,1,0
2.72,2.54,2.59,5.8,78.6,4.87,2,1,0
1.71,1.72,1.65,7.8,83.3,4.17,1,1,1
1.87,1.9,1.97,5.5,75.2,3.55,2,0,1
2.13,2.01,2.02,4.7,67.9,6.18,1,1,1
1.33,1.37,1.49,8.4,77.2,3.59,1,1,1
2.22,2.67,2.76,4.7,81.1,5.1,2,0,0
0.0,0.09,0.22,10.0,84.7,4.64,2,0,1
4.0,3.95,3.92,1.0,89.3,1.73,1,1,0
1.05,1.08,1.09,6.3,74.2,3.73,4,0,0
0.93,1.41,1.45,9.6,73.4,1.73,3,1,1
0.86,1.29,1.24,6.0,65.4,4.79,1,0,1
2.24,2.38,2.33,8.1,77.4,4.27,3,1,0
1.92,1.79,1.87,3.6,75.4,1.13,1,0,0
2.62,2.73,2.78,5.8,82.0,3.88,4,0,1
3.15,2.95,3.04,3.8,88.9,1.86,1,1,0
1.74,2.15,2.15,8.6,74.3,2.71,3,0,0
2.35,1.49,1.51,4.8,79.0,2.61,2,0,1
3.57,3.68,3.75,6.6,91.0,5.02,2,0,0
0.0,0.1,0.1,6.2,72.6,1.89,0,1,1
0.72,0.87,0.83,6.2,85.1,5.04,1,1,1
2.33,2.27,2.27,5.1,78.0,3.04,2,0,1
2.8,2.98,2.97,5.8,79.5,2.04,1,0,0
1.31,1.22,1.22,7.6,83.3,4.08,4,1,1
3.86,4.0,3.97,5.3,80.7,3.25,3,0,0
1.01,1.27,1.24,5.2,92.5,6.49,3,0,1
2.12,2.04,2.09,8.5,78.2,3.99,0,1,0
2.87,3.53,3.53,7.8,78.3,2.51,3,0,0
4.0,3.62,3.62,4.4,95.7,5.05,1,0,0
1.52,1.22,1.16,5.1,71.5,3.49,2,1,1
2.7,2.68,2.73,2.5,61.8,6.19,3,1,1
1.43,1.1,1.1,8.5,74.6,4.21,0,1,1
3.05,2.7,2.66,2.4,86.1,3.52,1,1,0
4.0,3.83,3.86,3.4,71.4,5.1,2,1,0
2.15,1.99,1.96,4.4,74.3,2.74,0,1,0
0.83,0.92,0.95,6.8,88.9,3.78,0,0,1
2.4,2.6,2.55,6.4,79.6,3.92,0,0,1
2.39,2.3,2.3,6.6,70.9,5.54,0,1,0
3.31,2.71,2.72,3.9,87.6,6.94,4,0,0
2.62,2.62,2.65,4.3,82.2,4.08,0,0,0
2.94,3.23,3.23,5.7,76.9,4.62,4,0,0
0.62,0.54,0.56,8.9,67.8,4.56,7,0,1
3.26,3.33,3.28,7.0,73.0,4.28,0,0,0
3.54,3.51,3.51,2.8,91.7,3.44,1,1,0
2.39,2.51,2.48,7.0,78.3,2.7,1,0,1
4.0,4.0,3.98,2.7,93.9,2.63,1,0,0
0.41,0.63,0.61,7.2,63.1,3.44,1,0,1
1.15,0.92,0.9,4.4,82.4,2.87,1,1,1
4.0,3.85,3.86,5.2,89.6,6.94,2,1,0
2.4,2.08,2.06,3.7,81.8,1.75,1,0,0
1.46,0.73,0.67,5.0,77.2,2.87,3,1,0
4.0,3.84,3.82,3.5,93.6,5.18,4,0,1
2.49,2.35,2.32,7.2,76.8,5.21,1,0,1
3.66,3.29,3.29,4.5,72.8,5.46,1,0,0
1.2,0.91,0.94,6.4,78.2,2.11,4,1,1
3.76,3.22,3.11,3.6,77.7,3.52,2,0,0
2.24,2.28,2.26,5.5,83.1,3.66,1,0,0
2.46,2.56,2.56,2.3,90.5,3.83,1,1,0
2.62,2.53,2.53,8.7,100.0,2.8,2,1,0
2.72,2.54,2.54,3.2,77.9,3.78,4,0,1
2.19,1.99,2.04,7.5,78.1,5.48,2,0,1
1.64,1.99,1.99,8.3,100.0,4.6,1,1,0
0.0,0.0,0.0,8.5,71.1,2.36,3,0,1
0.58,0.78,0.7,5.8,79.5,5.2,3,1,1
0.57,0.57,0.57,6.6,92.9,3.98,1,1,1
1.55,1.17,1.17,7.7,80.3,4.91,2,0,1
3.05,3.64,3.63,3.1,89.5,5.26,2,0,1
2.21,2.14,2.14,6.3,70.1,5.43,2,0,0
2.41,2.15,2.19,4.5,79.6,5.21,1,1,1
0.77,0.92,0.98,6.6,54.8,4.46,3,0,1
2.06,1.8,1.8,6.5,81.6,4.32,1,0,1
2.64,3.08,3.05,5.0,81.4,4.71,1,1,0
1.52,1.53,1.53,4.7,94.4,2.84,2,0,0
0.61,0.61,0.66,8.2,70.3,4.22,0,1,1
4.0,4.0,3.99,6.1,85.2,4.18,2,1,0
2.87,2.71,2.68,3.3,79.0,3.2,1,0,0
2.21,1.7,1.66,7.8,82.0,3.17,0,1,1
1.1,1.02,1.0,4.6,83.3,0.79,2,1,1
1.83,1.83,1.78,8.2,73.2,3.06,1,1,1
2.88,2.33,2.41,5.8,88.6,3.11,1,0,0
1.59,1.52,1.44,5.1,67.1,3.5,4,1,1
